id,model_name,primary_entity_type,prediction,reference_translations,reference_count,sentence_bleu,sentence_chrf,normalized_reference_exact_match
Q18846_0,vanilla_mt,Musical work,고대 음악에서 어떤 종류의 멜로디와 리듬이 특징이었습니까?,"[""서양의 고대 음악에서 어떤 종류의 멜로디와 리듬이 전형적이었나요?"", ""고대 음악에는 어떤 선율과 리듬이 전형적이었습니까?""]",2,84.0896,62.0385,False
Q18846_1,entity_aware_mt,Musical work,고대 서양 고전 음악에서 사용되는 일부 일반적인 도구는 무엇입니까?,"[""고대 음악에 사용된 일반적인 악기는 무엇이었습니까?""]",1,15.6197,24.1502,False
Q18846_1,gpt4o_mini,Musical work,고대 음악에서 사용된 몇 가지 일반적인 악기는 무엇이었나요?,"[""고대 음악에 사용된 일반적인 악기는 무엇이었습니까?""]",1,23.9803,56.2242,False
Q18846_1,gpt4o,Musical work,고대 음악에서 흔히 사용된 악기는 무엇이었나요?,"[""고대 음악에 사용된 일반적인 악기는 무엇이었습니까?""]",1,26.2691,38.9204,False
Q18846_1,vanilla_mt,Musical work,고대 음악에서 사용되는 일부 일반적인 도구는 무엇입니까?,"[""고대 음악에 사용된 일반적인 악기는 무엇이었습니까?""]",1,20.5567,29.7986,False
Q18846_2,entity_aware_mt,Musical work,고대 서양 고전 음악을 개발한 문화는 무엇입니까?,"[""어떤 문화가 고대 음악을 발전시켰습니까?""]",1,20.5567,18.4425,False
Q18846_2,gpt4o_mini,Musical work,어떤 문화가 고대 음악을 발전시켰나요?,"[""어떤 문화가 고대 음악을 발전시켰습니까?""]",1,75.9836,75.7834,False
Q18846_2,gpt4o,Musical work,어떤 문화들이 고대 음악을 발전시켰나요?,"[""어떤 문화가 고대 음악을 발전시켰습니까?""]",1,38.6097,51.9806,False
Q18846_2,vanilla_mt,Musical work,어떤 문화가 고대 음악을 개발했습니까?,"[""어떤 문화가 고대 음악을 발전시켰습니까?""]",1,75.9836,59.264,False
Q190125_0,entity_aware_mt,Fictional entity,어떤 학생들이 덤블도어의 군대에 합류할 수 있었습니까?,"[""어떤 학생들이 덤블도어의 군대에 입대할 수 있었습니까?"", ""덤블도어의 군대에 참가한 학생들은 누구인가요?"", ""어떤 학생들이 덤블도어의 군대에 합류할 수 있었나요?""]",3,90.3602,85.153,False
Q190125_0,gpt4o_mini,Fictional entity,어떤 학생들이 덤블도어의 군대에 가입할 수 있었나요?,"[""어떤 학생들이 덤블도어의 군대에 입대할 수 있었습니까?"", ""덤블도어의 군대에 참가한 학생들은 누구인가요?"", ""어떤 학생들이 덤블도어의 군대에 합류할 수 있었나요?""]",3,59.4604,77.1921,False
Q190125_0,gpt4o,Fictional entity,어떤 학생들이 덤블도어의 군대에 참여할 수 있었나요?,"[""어떤 학생들이 덤블도어의 군대에 입대할 수 있었습니까?"", ""덤블도어의 군대에 참가한 학생들은 누구인가요?"", ""어떤 학생들이 덤블도어의 군대에 합류할 수 있었나요?""]",3,59.4604,77.1921,False
Q190125_0,vanilla_mt,Fictional entity,어떤 학생들이 Dumbledore의 군대에 합류 할 수 있었습니까?,"[""어떤 학생들이 덤블도어의 군대에 입대할 수 있었습니까?"", ""덤블도어의 군대에 참가한 학생들은 누구인가요?"", ""어떤 학생들이 덤블도어의 군대에 합류할 수 있었나요?""]",3,27.7762,49.9909,False
Q190125_1,entity_aware_mt,Fictional entity,덤블도어의 군대의 목적은 무엇이었습니까?,"[""덤블도어의 군대의 목적은 무엇이었습니까?"", ""덤블도어의 군대의 목적은 무엇이었나요?""]",2,100.0,100.0,True
Q190125_1,gpt4o_mini,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,"[""덤블도어의 군대의 목적은 무엇이었습니까?"", ""덤블도어의 군대의 목적은 무엇이었나요?""]",2,100.0,100.0,True
Q190125_1,gpt4o,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,"[""덤블도어의 군대의 목적은 무엇이었습니까?"", ""덤블도어의 군대의 목적은 무엇이었나요?""]",2,100.0,100.0,True
Q190125_1,vanilla_mt,Fictional entity,Dumbledore의 군대의 목적은 무엇입니까?,"[""덤블도어의 군대의 목적은 무엇이었습니까?"", ""덤블도어의 군대의 목적은 무엇이었나요?""]",2,47.2871,42.188,False
Q190125_2,entity_aware_mt,Fictional entity,덤블도어의 군대는 어디서 비밀리에 만났습니까?,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]",3,40.8248,58.6691,False
Q190125_2,gpt4o_mini,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]",3,56.2341,83.6551,False
Q190125_2,gpt4o,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]",3,56.2341,83.6551,False
Q190125_2,vanilla_mt,Fictional entity,Dumbledore의 군대는 어디서 비밀리에 만났습니까?,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]",3,32.4668,35.6608,False
Q19794729_0,entity_aware_mt,TV series,얼마나 많은 시즌을 TV 시리즈 산옥씨네 삼남매가 가지고 있습니까?,"[""TV 시리즈 부탁해요, 엄마 에는 몇 개의 시즌이 있나요?"", ""TV 시리즈 부탁해요, 엄마에는 몇 개의 시즌이 있나요?""]",2,18.5751,15.2883,False
Q19794729_0,gpt4o_mini,TV series,"TV 시리즈 ""내 엄마 이야기""는 몇 시즌이 있나요?","[""TV 시리즈 부탁해요, 엄마 에는 몇 개의 시즌이 있나요?"", ""TV 시리즈 부탁해요, 엄마에는 몇 개의 시즌이 있나요?""]",2,28.8675,36.3697,False
Q19794729_0,gpt4o,TV series,"드라마 ""부모님 전상서""는 몇 시즌인가요?","[""TV 시리즈 부탁해요, 엄마 에는 몇 개의 시즌이 있나요?"", ""TV 시리즈 부탁해요, 엄마에는 몇 개의 시즌이 있나요?""]",2,14.9832,8.0698,False
Q19794729_0,vanilla_mt,TV series,TV 시리즈 All About My Mom의 시즌은 얼마나 되나요?,"[""TV 시리즈 부탁해요, 엄마 에는 몇 개의 시즌이 있나요?"", ""TV 시리즈 부탁해요, 엄마에는 몇 개의 시즌이 있나요?""]",2,18.5751,19.4875,False
Q19794729_1,entity_aware_mt,TV series,텔레비전 시리즈 산옥씨네 삼남매는 언제 처음 방송되었습니까?,"[""TV 시리즈 부탁해요, 엄마은 언제 처음 방영되었나요?""]",1,26.2691,17.6982,False
Q19794729_1,gpt4o_mini,TV series,"""내 엄마 이야기"" TV 시리즈는 언제 처음 방영되었나요?","[""TV 시리즈 부탁해요, 엄마은 언제 처음 방영되었나요?""]",1,31.5598,51.8522,False
Q19794729_1,gpt4o,TV series,드라마 '엄마'는 언제 처음 방영되었나요?,"[""TV 시리즈 부탁해요, 엄마은 언제 처음 방영되었나요?""]",1,34.0612,43.2591,False
Q19794729_1,vanilla_mt,TV series,언제 텔레비전 시리즈 All About My Mom 처음 방송되었습니까?,"[""TV 시리즈 부탁해요, 엄마은 언제 처음 방영되었나요?""]",1,16.7845,12.6389,False
Q19794729_2,entity_aware_mt,TV series,TV 시리즈 산옥씨네 삼남매의 종류는 무엇입니까?,"[""TV 시리즈 부탁해요, 엄마의 장르는 무엇인가요?""]",1,29.0715,18.3513,False
Q19794729_2,gpt4o_mini,TV series,"""올 어바웃 마이 맘""의 장르는 무엇인가요?","[""TV 시리즈 부탁해요, 엄마의 장르는 무엇인가요?""]",1,29.0715,39.9618,False
Q19794729_2,gpt4o,TV series,드라마,"[""TV 시리즈 부탁해요, 엄마의 장르는 무엇인가요?""]",1,0.0,0.9158,False
Q19794729_2,vanilla_mt,TV series,TV 시리즈 All About My Mom의 종류는 무엇입니까?,"[""TV 시리즈 부탁해요, 엄마의 장르는 무엇인가요?""]",1,21.1053,17.3513,False
Q19852_0,entity_aware_mt,Fictional entity,절대 반지에 관한 J.R.R. Tolkien의 이야기에서 캐릭터의 주요 목적은 무엇입니까?,"[""절대 반지에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""절대 반지 에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""J.R.R. 톨킨의 이야기에서 절대 반지에 관한 등장인물들의 주요 목적은 무엇인가요?""]",3,41.7226,53.8957,False
Q19852_0,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 이야기에서 등장인물들이 하나의 링에 대해 가지는 주요 목표는 무엇인가요?,"[""절대 반지에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""절대 반지 에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""J.R.R. 톨킨의 이야기에서 절대 반지에 관한 등장인물들의 주요 목적은 무엇인가요?""]",3,23.4624,59.4411,False
Q19852_0,gpt4o,Fictional entity,J.R.R. 톨킨의 이야기에서 캐릭터들의 주요 목표는 하나의 반지를 파괴하는 것입니다.,"[""절대 반지에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""절대 반지 에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""J.R.R. 톨킨의 이야기에서 절대 반지에 관한 등장인물들의 주요 목적은 무엇인가요?""]",3,24.8084,40.1669,False
Q19852_0,vanilla_mt,Fictional entity,J.R.R. Tolkien의 한 반지에 관한 이야기에서 캐릭터의 주요 목표는 무엇입니까?,"[""절대 반지에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""절대 반지 에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""J.R.R. 톨킨의 이야기에서 절대 반지에 관한 등장인물들의 주요 목적은 무엇인가요?""]",3,19.7294,29.6904,False
Q19852_1,entity_aware_mt,Fictional entity,절대 반지는 J.R.R. Tolkien의 이야기에 어떤 영향을 미치는가?,"[""절대 반지는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지 는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지는 J.R.R. 톨킨의 이야기에서 그 소지자에게 어떤 영향을 미칩니까?""]",3,27.6434,44.9282,False
Q19852_1,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 이야기에서 원반지는 소유자에게 어떤 영향을 미칩니까?,"[""절대 반지는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지 는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지는 J.R.R. 톨킨의 이야기에서 그 소지자에게 어떤 영향을 미칩니까?""]",3,33.6185,71.592,False
Q19852_1,gpt4o,Fictional entity,J.R.R. 톨킨의 이야기에서 반지의 제왕은 그 소유자에게 어떤 영향을 미칩니까?,"[""절대 반지는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지 는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지는 J.R.R. 톨킨의 이야기에서 그 소지자에게 어떤 영향을 미칩니까?""]",3,35.0844,69.7831,False
Q19852_1,vanilla_mt,Fictional entity,하나의 반지는 J.R.R. Tolkien의 이야기에서 그것의 운반자에게 어떤 영향을 미치는가?,"[""절대 반지는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지 는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지는 J.R.R. 톨킨의 이야기에서 그 소지자에게 어떤 영향을 미칩니까?""]",3,21.8342,51.1485,False
Q19852_2,entity_aware_mt,Fictional entity,J.R.R. Tolkien의 전설에서 절대 반지의 원래 창조자는 누구입니까?,"[""J.R.R. 톨킨의 전설에 있는 절대 반지의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설에 있는 절대 반지 의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설관에 등장하는 절대 반지의 원작자는 누구입니까?""]",3,33.0316,50.6244,False
Q19852_2,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 신화 체계에서 원반지의 원래 창조자는 사우론입니다.,"[""J.R.R. 톨킨의 전설에 있는 절대 반지의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설에 있는 절대 반지 의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설관에 등장하는 절대 반지의 원작자는 누구입니까?""]",3,22.6792,34.5327,False
Q19852_2,gpt4o,Fictional entity,J.R.R. 톨킨의 전설에서 원 링의 원래 창조자는 누구인가요?,"[""J.R.R. 톨킨의 전설에 있는 절대 반지의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설에 있는 절대 반지 의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설관에 등장하는 절대 반지의 원작자는 누구입니까?""]",3,22.6792,43.3907,False
Q19852_2,vanilla_mt,Fictional entity,J.R.R. Tolkien의 전설에 있는 One Ring의 원래 창조자는 누구입니까?,"[""J.R.R. 톨킨의 전설에 있는 절대 반지의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설에 있는 절대 반지 의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설관에 등장하는 절대 반지의 원작자는 누구입니까?""]",3,22.0896,43.8247,False
Q19854858_0,entity_aware_mt,TV series,나의 아름다운 신부의 이야기는 어디에서 일어나는가?,"[""아름다운 나의 신부 이야기는 어디에서 일어나나요?""]",1,33.0316,55.9201,False
Q19854858_0,gpt4o_mini,TV series,"""내 아름다운 신부""의 이야기는 어디에서 발생하나요?","[""아름다운 나의 신부 이야기는 어디에서 일어나나요?""]",1,31.2394,42.5218,False
Q19854858_0,gpt4o,TV series,내 아름다운 신부 이야기는 어디에서 일어납니까?,"[""아름다운 나의 신부 이야기는 어디에서 일어나나요?""]",1,43.4721,57.6162,False
Q19854858_0,vanilla_mt,TV series,내 아름다운 신부의 이야기는 어디에서 일어나는가?,"[""아름다운 나의 신부 이야기는 어디에서 일어나나요?""]",1,31.2394,54.9303,False
Q19854858_1,entity_aware_mt,TV series,언제 남한 TV 시리즈 아름다운 나의 신부가 출시되었습니까?,"[""한국 TV 시리즈 아름다운 나의 신부는 언제 개봉되었나요?""]",1,46.7138,51.2939,False
Q19854858_1,gpt4o_mini,TV series,한국 드라마 '내 아름다운 신부'는 언제 방영되었나요?,"[""한국 TV 시리즈 아름다운 나의 신부는 언제 개봉되었나요?""]",1,19.149,25.9366,False
Q19854858_1,gpt4o,TV series,"한국 드라마 ""아름다운 나의 신부""는 언제 방영되었나요?","[""한국 TV 시리즈 아름다운 나의 신부는 언제 개봉되었나요?""]",1,19.149,40.7399,False
Q19854858_1,vanilla_mt,TV series,한국 텔레비전 시리즈 ‘나의 아름다운 신부’는 언제 출시되었습니까?,"[""한국 TV 시리즈 아름다운 나의 신부는 언제 개봉되었나요?""]",1,20.1649,23.0152,False
Q19854858_2,entity_aware_mt,TV series,텔레비전 시리즈 아름다운 나의 신부는 무엇입니까?,"[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]",1,34.8017,44.96,False
Q19854858_2,gpt4o_mini,TV series,"TV 시리즈 ""내 아름다운 신부""의 줄거리는 무엇인가요?","[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]",1,32.1729,59.0499,False
Q19854858_2,gpt4o,TV series,"TV 시리즈 ""나의 아름다운 신부""의 줄거리는 무엇인가요?","[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]",1,32.1729,60.6004,False
Q19854858_2,vanilla_mt,TV series,텔레비전 시리즈 '나의 아름다운 신부'에 해당되는 글 1건,"[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]",1,17.7474,16.3316,False
Q19938912_0,entity_aware_mt,Book,BnF는 BnF 당국에서 책을 위해 무엇을 의미합니까?,"[""BnF는 책의 BnF 당국 에서 무엇을 의미하나요?"", ""책에 대한 BnF 당국에서 BnF는 무엇을 의미합니까?"", ""BnF는 책의 BnF 당국에서 무엇을 의미하나요?""]",3,32.1729,58.1682,False
Q19938912_0,gpt4o_mini,Book,BnF는 도서에 대한 BnF 권한에서 무엇을 의미합니까?,"[""BnF는 책의 BnF 당국 에서 무엇을 의미하나요?"", ""책에 대한 BnF 당국에서 BnF는 무엇을 의미합니까?"", ""BnF는 책의 BnF 당국에서 무엇을 의미하나요?""]",3,32.1729,54.4127,False
Q19938912_0,gpt4o,Book,BnF는 책의 권위자들에서 무엇을 나타내나요?,"[""BnF는 책의 BnF 당국 에서 무엇을 의미하나요?"", ""책에 대한 BnF 당국에서 BnF는 무엇을 의미합니까?"", ""BnF는 책의 BnF 당국에서 무엇을 의미하나요?""]",3,31.611,34.4851,False
Q19938912_0,vanilla_mt,Book,BnF는 BnF 기관에서 책을 위해 무엇을 의미합니까?,"[""BnF는 책의 BnF 당국 에서 무엇을 의미하나요?"", ""책에 대한 BnF 당국에서 BnF는 무엇을 의미합니까?"", ""BnF는 책의 BnF 당국에서 무엇을 의미하나요?""]",3,27.7762,44.1461,False
Q19938912_1,entity_aware_mt,Book,어떤 종류의 단체가 BnF 책 당국에 포함되어 있습니까?,"[""책의 BnF 당국 에는 어떤 유형의 단체가 포함되어 있나요?"", ""책의 BnF 당국에는 어떤 유형의 단체가 포함되어 있나요?""]",2,20.1649,29.384,False
Q19938912_1,gpt4o_mini,Book,책에 대한 BnF 권한에는 어떤 유형의 엔티티가 포함되어 있습니까?,"[""책의 BnF 당국 에는 어떤 유형의 단체가 포함되어 있나요?"", ""책의 BnF 당국에는 어떤 유형의 단체가 포함되어 있나요?""]",2,21.1053,38.7107,False
Q19938912_1,gpt4o,Book,BnF 권위 파일에 포함된 도서 관련 엔티티 유형은 무엇입니까?,"[""책의 BnF 당국 에는 어떤 유형의 단체가 포함되어 있나요?"", ""책의 BnF 당국에는 어떤 유형의 단체가 포함되어 있나요?""]",2,14.114,9.35,False
Q19938912_1,vanilla_mt,Book,어떤 종류의 단체가 BnF 책 기관에 포함되어 있습니까?,"[""책의 BnF 당국 에는 어떤 유형의 단체가 포함되어 있나요?"", ""책의 BnF 당국에는 어떤 유형의 단체가 포함되어 있나요?""]",2,20.1649,25.9084,False
Q19938912_2,entity_aware_mt,Book,어떤 국가 도서관은 BnF 책 당국과 관련이 있습니까?,"[""어떤 국립 도서관이 책의 BnF 당국 과 관련이 있나요?"", ""도서에 대한 BnF 당국과 관련된 국립 도서관은 어디입니까?"", ""어떤 국립 도서관이 책의BnF 당국과 관련이 있나요?"", ""어떤 국립 도서관이 책의 BnF 당국과 관련이 있나요?""]",4,25.0986,36.3004,False
Q19938912_2,gpt4o_mini,Book,BnF와 관련된 국가 도서관은 무엇인가요?,"[""어떤 국립 도서관이 책의 BnF 당국 과 관련이 있나요?"", ""도서에 대한 BnF 당국과 관련된 국립 도서관은 어디입니까?"", ""어떤 국립 도서관이 책의BnF 당국과 관련이 있나요?"", ""어떤 국립 도서관이 책의 BnF 당국과 관련이 있나요?""]",4,20.2529,19.0103,False
Q19938912_2,gpt4o,Book,BnF 권위와 관련된 국가 도서관은 어디인가요?,"[""어떤 국립 도서관이 책의 BnF 당국 과 관련이 있나요?"", ""도서에 대한 BnF 당국과 관련된 국립 도서관은 어디입니까?"", ""어떤 국립 도서관이 책의BnF 당국과 관련이 있나요?"", ""어떤 국립 도서관이 책의 BnF 당국과 관련이 있나요?""]",4,22.2363,26.8012,False
Q19938912_2,vanilla_mt,Book,어떤 국립 도서관은 BnF 책 기관과 관련이 있습니까?,"[""어떤 국립 도서관이 책의 BnF 당국 과 관련이 있나요?"", ""도서에 대한 BnF 당국과 관련된 국립 도서관은 어디입니까?"", ""어떤 국립 도서관이 책의BnF 당국과 관련이 있나요?"", ""어떤 국립 도서관이 책의 BnF 당국과 관련이 있나요?""]",4,27.7762,38.9132,False
Q201178_0,entity_aware_mt,Artwork,현재 북마케도니아 대통령은 언제 채택되었습니까?,"[""현재의 북마케도니아의 국장은 언제 채택되었나요?"", ""현재의 북마케도니아의 국장 은 언제 채택되었나요?""]",2,27.3012,42.8562,False
Q201178_0,gpt4o_mini,Artwork,북마케도니아의 현재 문장(코트 오브 암스)은 언제 채택되었나요?,"[""현재의 북마케도니아의 국장은 언제 채택되었나요?"", ""현재의 북마케도니아의 국장 은 언제 채택되었나요?""]",2,26.2691,59.3339,False
Q201178_0,gpt4o,Artwork,북마케도니아의 현재 국장은 언제 채택되었습니까?,"[""현재의 북마케도니아의 국장은 언제 채택되었나요?"", ""현재의 북마케도니아의 국장 은 언제 채택되었나요?""]",2,38.6097,58.3604,False
Q201178_0,vanilla_mt,Artwork,북마케도니아의 현재 무기 코트는 언제 채택되었습니까?,"[""현재의 북마케도니아의 국장은 언제 채택되었나요?"", ""현재의 북마케도니아의 국장 은 언제 채택되었나요?""]",2,24.4462,42.0198,False
Q201178_1,entity_aware_mt,Artwork,북마케도니아의 지도자에 어떤 상징이 묘사되어 있습니까?,"[""북마케도니아의 국장에는 어떤 상징이 묘사되어 있나요?"", ""북마케도니아의 국장 에는 어떤 상징이 묘사되어 있나요?""]",2,43.4721,55.771,False
Q201178_1,gpt4o_mini,Artwork,북마케도니아의 국장에는 어떤 상징물이 묘사되어 있나요?,"[""북마케도니아의 국장에는 어떤 상징이 묘사되어 있나요?"", ""북마케도니아의 국장 에는 어떤 상징이 묘사되어 있나요?""]",2,48.8923,86.8536,False
Q201178_1,gpt4o,Artwork,북마케도니아의 국장에는 어떤 상징이 그려져 있습니까?,"[""북마케도니아의 국장에는 어떤 상징이 묘사되어 있나요?"", ""북마케도니아의 국장 에는 어떤 상징이 묘사되어 있나요?""]",2,61.4788,63.9422,False
Q201178_1,vanilla_mt,Artwork,북마케도니아의 무기 코트에 어떤 상징이 표시되어 있습니까?,"[""북마케도니아의 국장에는 어떤 상징이 묘사되어 있나요?"", ""북마케도니아의 국장 에는 어떤 상징이 묘사되어 있나요?""]",2,26.2691,36.5145,False
Q201178_2,entity_aware_mt,Artwork,누가 북마케도니아의 지휘관을 설계했습니까?,"[""누가 북마케도니아의 국장을 디자인했나요?"", ""누가 북마케도니아의 국장 을 디자인했나요?""]",2,47.2871,40.8758,False
Q201178_2,gpt4o_mini,Artwork,북마케도니아의 문장은 누가 디자인했습니까?,"[""누가 북마케도니아의 국장을 디자인했나요?"", ""누가 북마케도니아의 국장 을 디자인했나요?""]",2,39.7635,39.7422,False
Q201178_2,gpt4o,Artwork,북마케도니아의 국장을 디자인한 사람은 누구입니까?,"[""누가 북마케도니아의 국장을 디자인했나요?"", ""누가 북마케도니아의 국장 을 디자인했나요?""]",2,35.9304,61.9875,False
Q201178_2,vanilla_mt,Artwork,누가 북마케도니아의 무기 코트를 설계했습니까?,"[""누가 북마케도니아의 국장을 디자인했나요?"", ""누가 북마케도니아의 국장 을 디자인했나요?""]",2,35.9304,39.54,False
Q2031786_0,entity_aware_mt,Musical work,피아노 소나타 9번은 어떤 작곡을 했습니까?,"[""피아노 소나타 9번은 몇 년도에 작곡되었나요?"", ""피아노 소나타 9번 은 몇 년도에 작곡되었나요?""]",2,41.1134,40.3652,False
Q2031786_0,gpt4o_mini,Musical work,피아노 소나타 제9번은 언제 작곡되었나요?,"[""피아노 소나타 9번은 몇 년도에 작곡되었나요?"", ""피아노 소나타 9번 은 몇 년도에 작곡되었나요?""]",2,31.611,49.9532,False
Q2031786_0,gpt4o,Musical work,피아노 소나타 9번은 어떤 해에 작곡되었나요?,"[""피아노 소나타 9번은 몇 년도에 작곡되었나요?"", ""피아노 소나타 9번 은 몇 년도에 작곡되었나요?""]",2,43.4721,67.2987,False
Q2031786_0,vanilla_mt,Musical work,피아노 소나타 9호는 어떤 해에 작곡되었습니까?,"[""피아노 소나타 9번은 몇 년도에 작곡되었나요?"", ""피아노 소나타 9번 은 몇 년도에 작곡되었나요?""]",2,29.0715,38.8548,False
Q2031786_1,entity_aware_mt,Musical work,피아노 소나타 9번의 길이는 얼마입니까?,"[""피아노 소나타 9번 의 길이는 얼마입니까?"", ""피아노 소나타 9번의 길이는 어떻게 되나요?"", ""피아노 소나타 9번의 길이는 얼마입니까?""]",3,100.0,100.0,True
Q2031786_1,gpt4o_mini,Musical work,피아노 소나타 9번의 길이는 얼마인가요?,"[""피아노 소나타 9번 의 길이는 얼마입니까?"", ""피아노 소나타 9번의 길이는 어떻게 되나요?"", ""피아노 소나타 9번의 길이는 얼마입니까?""]",3,75.9836,74.7994,False
Q2031786_1,gpt4o,Musical work,피아노 소나타 9번의 길이는 얼마입니까?,"[""피아노 소나타 9번 의 길이는 얼마입니까?"", ""피아노 소나타 9번의 길이는 어떻게 되나요?"", ""피아노 소나타 9번의 길이는 얼마입니까?""]",3,100.0,100.0,True
Q2031786_1,vanilla_mt,Musical work,피아노 소나타 9의 길이는 얼마입니까?,"[""피아노 소나타 9번 의 길이는 얼마입니까?"", ""피아노 소나타 9번의 길이는 어떻게 되나요?"", ""피아노 소나타 9번의 길이는 얼마입니까?""]",3,45.1801,76.8832,False
Q2031786_2,entity_aware_mt,Musical work,피아노 소나타 9번에는 얼마나 많은 움직임이 있습니까?,"[""피아노 소나타 9번은 몇 개의 악장인가요?"", ""피아노 소나타 9번 은 몇 개의 악장인가요?"", ""피아노 소나타 9번은 몇 개의 악장으로 구성돼 있나요?""]",3,24.4462,33.9559,False
Q2031786_2,gpt4o_mini,Musical work,피아노 소나타 9번은 몇 개의 악장으로 이루어져 있습니까?,"[""피아노 소나타 9번은 몇 개의 악장인가요?"", ""피아노 소나타 9번 은 몇 개의 악장인가요?"", ""피아노 소나타 9번은 몇 개의 악장으로 구성돼 있나요?""]",3,72.598,68.5743,False
Q2031786_2,gpt4o,Musical work,피아노 소나타 9번은 몇 개의 악장이 있나요?,"[""피아노 소나타 9번은 몇 개의 악장인가요?"", ""피아노 소나타 9번 은 몇 개의 악장인가요?"", ""피아노 소나타 9번은 몇 개의 악장으로 구성돼 있나요?""]",3,70.7107,75.7257,False
Q2031786_2,vanilla_mt,Musical work,피아노 소나타 9에는 얼마나 많은 움직임이 있습니까?,"[""피아노 소나타 9번은 몇 개의 악장인가요?"", ""피아노 소나타 9번 은 몇 개의 악장인가요?"", ""피아노 소나타 9번은 몇 개의 악장으로 구성돼 있나요?""]",3,24.4462,28.2332,False
Q207510_0,entity_aware_mt,Artwork,토고의 지도자는 언제 공식적으로 채택되었습니까?,"[""토고의 국장 은 언제 공식적으로 채택되었나요?""]",1,31.611,52.8923,False
Q207510_0,gpt4o_mini,Artwork,토고의 문장은 언제 공식적으로 채택되었나요?,"[""토고의 국장 은 언제 공식적으로 채택되었나요?""]",1,43.9892,82.1018,False
Q207510_0,gpt4o,Artwork,토고의 문장은 언제 공식적으로 채택되었습니까?,"[""토고의 국장 은 언제 공식적으로 채택되었나요?""]",1,31.611,64.8893,False
Q207510_0,vanilla_mt,Artwork,도고의 상징은 언제 공식적으로 채택되었습니까?,"[""토고의 국장 은 언제 공식적으로 채택되었나요?""]",1,29.4173,56.5772,False
Q207510_1,entity_aware_mt,Artwork,토고의 지도자는 무엇을 상징합니까?,"[""토고의 국장 은 무엇을 상징하나요?""]",1,30.9679,26.1815,False
