id,model_name,primary_entity_type,prediction,reference_translations,reference_count,sentence_bleu,sentence_chrf,normalized_reference_exact_match
Q164652_2,gpt4o_mini,Musical work,"드미트리 쇼스타코비치의 교향곡 제10번은 1953년에 작곡된 작품으로, 그의 가장 중요한 교향곡 중 하나로 여겨집니다. 이 교향곡은 쇼스타코비치가 스탈린의 통치 아래에서 겪었던 고뇌와 고통을 반영하며, 정치적 억압에 대한 비판적인 시각을 담고 있습니다. 4악장으로 구성되어 있으며, 특히 첫 번째 악장은 강렬한 감정을 표현하고, 마지막 악장은 희망과 해방의 어조를 가지고 있습니다. 이 작품은 객관성과 주관성이 맞물려 있는 복잡한 감정적 여정을 전달합니다.","[""드미트리 쇼스타코비치의 교향곡 10번에 대한 간략한 설명을 제공해 주시겠습니까?"", ""드미트리 쇼스타코비치의 교향곡 10번 에 대한 간략한 설명을 제공해 주시겠습니까?"", ""드미트리 쇼스타코비치의 교향곡 10번에 대해 간략히 설명해 주시겠습니까?""]",3,4.0709,22.5449,False
Q171384_0,gpt4o,Artwork,아르메니아의 문장에 있는 독수리와 사자는 고대 상징입니까?,"[""아르메니아의 국장에 있는 독수리와 사자는 고대의 상징인가요?"", ""아르메니아의 국장에 있는 독수리와 사자는 고대 상징인가요?""]",2,54.1082,68.023,False
Q171384_0,gpt4o_mini,Artwork,아르메니아 국장에 있는 독수리와 사자는 고대 상징인가요?,"[""아르메니아의 국장에 있는 독수리와 사자는 고대의 상징인가요?"", ""아르메니아의 국장에 있는 독수리와 사자는 고대 상징인가요?""]",2,84.0896,85.2178,False
Q171384_1,gpt4o,Artwork,아르메니아의 국장에 있는 독수리와 사자는 무엇을 상징합니까?,"[""아르메니아의 국장에서 독수리와 사자는 무엇을 의미하나요?"", ""아르메니아의 국장에서 독수리와 사자는 무엇을 대표하나요?""]",2,36.5555,58.9694,False
Q171384_1,gpt4o_mini,Artwork,아르메니아 문장의 독수리와 사자는 무엇을 상징하나요?,"[""아르메니아의 국장에서 독수리와 사자는 무엇을 의미하나요?"", ""아르메니아의 국장에서 독수리와 사자는 무엇을 대표하나요?""]",2,41.1134,50.5139,False
Q171384_2,gpt4o,Artwork,아르메니아의 국장은 새로운 상징과 오래된 상징을 결합하고 있습니까?,"[""아르메니아의 국장은 신구 상징을 결합하나요?"", ""아르메니아의 국장은 새롭고 오래된 상징을 결합하나요?""]",2,26.5386,62.206,False
Q171384_2,gpt4o_mini,Artwork,아르메니아의 문장은 새로운 기호와 오래된 기호를 결합하고 있습니까?,"[""아르메니아의 국장은 신구 상징을 결합하나요?"", ""아르메니아의 국장은 새롭고 오래된 상징을 결합하나요?""]",2,17.7474,28.4975,False
Q1764229_0,gpt4o,Fictional entity,호른부르크 전투는 그 배경이 되는 가상의 세계에 어떤 영향을 미칩니까?,"[""나팔산성 전투 는 그것이 배경으로 한 가상의 세계에 어떤 영향을 미칩니까?"", ""나팔산성 전투는 그것이 배경으로 한 가상의 세계에 어떤 영향을 미칩니까?""]",2,47.9878,55.2935,False
Q1764229_0,gpt4o_mini,Fictional entity,혼부르크 전투는 그 설정된 허구의 세계에 어떤 영향을 미칩니까?,"[""나팔산성 전투 는 그것이 배경으로 한 가상의 세계에 어떤 영향을 미칩니까?"", ""나팔산성 전투는 그것이 배경으로 한 가상의 세계에 어떤 영향을 미칩니까?""]",2,36.7899,47.0071,False
Q1764229_1,gpt4o,Fictional entity,호른부르크 전투에 관여한 주요 인물들은 누구였나요?,"[""나팔산성 전투 에 관련된 주요 인물은 누구였나요?"", ""나팔산성 전투에 관련된 주요 인물은 누구였나요?""]",2,26.2691,39.559,False
Q1764229_1,gpt4o_mini,Fictional entity,호른버그 전투에 관련된 주요 인물들은 누구인가요?,"[""나팔산성 전투 에 관련된 주요 인물은 누구였나요?"", ""나팔산성 전투에 관련된 주요 인물은 누구였나요?""]",2,41.1134,46.8742,False
Q1764229_2,gpt4o,Fictional entity,혼버그 전투는 어디에서 일어납니까?,"[""나팔산성 전투 는 어디에서 열리나요?"", ""나팔산성 전투는 어디에서 열리나요?""]",2,47.2871,33.2776,False
Q1764229_2,gpt4o_mini,Fictional entity,혼부르크 전투는 어디에서 일어납니까?,"[""나팔산성 전투 는 어디에서 열리나요?"", ""나팔산성 전투는 어디에서 열리나요?""]",2,47.2871,32.803,False
Q1769466_0,gpt4o,Artwork,"책 ""중력의 사명""은 언제 출판되었나요?","[""중력의 임무라는 책은 언제 출판되었나요?"", ""중력의 임무 라는 책은 언제 출판되었나요?""]",2,35.9304,54.4532,False
Q1769466_0,gpt4o_mini,Artwork,"""Mission of Gravity"" 책은 언제 출판되었나요?","[""중력의 임무라는 책은 언제 출판되었나요?"", ""중력의 임무 라는 책은 언제 출판되었나요?""]",2,41.1134,47.5308,False
Q1769466_1,gpt4o,Artwork,"""중력 임무""의 주제는 무엇인가요?","[""중력의 임무라는 책의 주제는 무엇입니까?"", ""중력의 임무라는 책의 주제는 무엇인가요?"", ""중력의 임무 라는 책의 주제는 무엇인가요?""]",3,36.8272,54.8063,False
Q1769466_1,gpt4o_mini,Artwork,'중력의 사명'이라는 책의 주제는 무엇인가요?,"[""중력의 임무라는 책의 주제는 무엇입니까?"", ""중력의 임무라는 책의 주제는 무엇인가요?"", ""중력의 임무 라는 책의 주제는 무엇인가요?""]",3,50.8133,70.4043,False
Q1769466_2,gpt4o,Artwork,스릴링한,"[""중력의 임무를 한 단어로 표현한다면?"", ""중력의 임무를 한 단어로 어떻게 설명하시겠습니까?"", ""중력의 임무 를 한 단어로 어떻게 설명하시겠습니까?""]",3,0.0,1.2255,False
Q1769466_2,gpt4o_mini,Artwork,중력의 임무,"[""중력의 임무를 한 단어로 표현한다면?"", ""중력의 임무를 한 단어로 어떻게 설명하시겠습니까?"", ""중력의 임무 를 한 단어로 어떻게 설명하시겠습니까?""]",3,0.0,20.2714,False
Q179492_0,gpt4o,Artwork,보이니치 필사본은 누가 썼나요?,"[""누가 보이니치 필사본를 썼나요?"", ""보이니치 필사본은 누가 썼나요?""]",2,100.0,100.0,True
Q179492_0,gpt4o_mini,Artwork,보이니치 원고는 누가 썼습니까?,"[""누가 보이니치 필사본를 썼나요?"", ""보이니치 필사본은 누가 썼나요?""]",2,39.7635,21.6159,False
Q179492_1,gpt4o,Artwork,보이니치 원고는 어떻게 만들어졌나요?,"[""보이니치 필사본는 어떻게 만들어졌나요?"", ""보이니치 필사본은 어떻게 만들어졌나요?""]",2,50.8133,64.9469,False
Q179492_1,gpt4o_mini,Artwork,보이니치 원고는 어떻게 만들어졌나요?,"[""보이니치 필사본는 어떻게 만들어졌나요?"", ""보이니치 필사본은 어떻게 만들어졌나요?""]",2,50.8133,64.9469,False
Q179492_2,gpt4o,Artwork,보이니치 원고가 독특한 이유는 무엇인가요?,"[""보이니치 필사본를 독특하게 만드는 것은 무엇인가요?"", ""보이니치 필사본이 특별한 이유는 무엇인가요?""]",2,38.6097,52.5241,False
Q179492_2,gpt4o_mini,Artwork,보이니치 원고를 독특하게 만드는 요소는 무엇인가요?,"[""보이니치 필사본를 독특하게 만드는 것은 무엇인가요?"", ""보이니치 필사본이 특별한 이유는 무엇인가요?""]",2,33.0316,50.3978,False
Q18003141_0,gpt4o,Artwork,"""앵실러리 머시""의 예술 작품을 어떻게 설명하시겠습니까?","[""보조 자비의 작품을 어떻게 묘사하시겠습니까?""]",1,29.0715,42.2363,False
Q18003141_0,gpt4o_mini,Artwork,"""Ancillary Mercy""의 예술 작품을 어떻게 설명하시겠습니까?","[""보조 자비의 작품을 어떻게 묘사하시겠습니까?""]",1,29.0715,38.9891,False
Q18003141_1,gpt4o,Artwork,앙캐릴리 머시의 저자는 누구인가요?,"[""보조 자비의 저자는 누구인가요?""]",1,47.2871,62.2353,False
Q18003141_1,gpt4o_mini,Artwork,"""Ancillary Mercy""의 저자는 누구인가요?","[""보조 자비의 저자는 누구인가요?""]",1,47.2871,53.243,False
Q18003141_2,gpt4o,Artwork,앤실러리 머시는 공상 과학 소설인가요?,"[""보조 자비는 공상 과학 소설인가요?""]",1,50.8133,65.2749,False
Q18003141_2,gpt4o_mini,Artwork,앤시러리 머시는 과학 소설 소설인가요?,"[""보조 자비는 공상 과학 소설인가요?""]",1,30.2138,35.2077,False
Q183562_0,gpt4o,Place of worship,우마이야드 모스크는 어떤 건축 양식으로 알려져 있나요?,"[""우마이야 모스크는 어떤 건축 양식으로 유명합니까?"", ""우마이야 모스크는 어떤 건축 양식으로 알려져 있나요?"", ""우마이야 모스크는 어떤 건축 양식으로 유명해요?""]",3,84.0896,87.0936,False
Q183562_0,gpt4o_mini,Place of worship,우마이야드 모스크는 어떤 건축 양식으로 유명한가요?,"[""우마이야 모스크는 어떤 건축 양식으로 유명합니까?"", ""우마이야 모스크는 어떤 건축 양식으로 알려져 있나요?"", ""우마이야 모스크는 어떤 건축 양식으로 유명해요?""]",3,61.4788,71.0872,False
Q183562_1,gpt4o,Place of worship,우마이야드 모스크는 몇 살입니까?,"[""우마이야 모스크의 건축연도는?"", ""우마이야 모스크는 몇 년 정도 되었어요?""]",2,47.2871,28.2258,False
Q183562_1,gpt4o_mini,Place of worship,우마이야드 모스크는 몇 살인가요?,"[""우마이야 모스크의 건축연도는?"", ""우마이야 모스크는 몇 년 정도 되었어요?""]",2,47.2871,30.2982,False
Q183562_2,gpt4o,Place of worship,우마이야드 모스크는 어디에 위치해 있나요?,"[""우마이야 모스크는 어디에 있나요?""]",1,38.6097,55.3421,False
Q183562_2,gpt4o_mini,Place of worship,우마이야드 모스크는 어디에 위치해 있습니까?,"[""우마이야 모스크는 어디에 있나요?""]",1,35.9304,45.4822,False
Q1858336_0,gpt4o,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요?,"[""웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요"", ""웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요?"", ""웹스터 사전에서 새로운 단어의 정의를 찾을 수 있습니까?""]",3,100.0,100.0,True
Q1858336_0,gpt4o_mini,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있습니까?,"[""웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요"", ""웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요?"", ""웹스터 사전에서 새로운 단어의 정의를 찾을 수 있습니까?""]",3,100.0,100.0,True
Q1858336_1,gpt4o,Book,누가 웹스터 사전을 개발했나요?,"[""누가 웹스터 사전을 개발했나요"", ""누가 웹스터 사전을 개발했나요?"", ""누가 웹스터 사전을 개발했습니까?""]",3,100.0,100.0,True
Q1858336_1,gpt4o_mini,Book,웹스터 사전을 누가 개발했나요?,"[""누가 웹스터 사전을 개발했나요"", ""누가 웹스터 사전을 개발했나요?"", ""누가 웹스터 사전을 개발했습니까?""]",3,53.7285,61.3416,False
Q1858336_2,gpt4o,Book,웹스터 사전은 다른 사전들과 어떻게 다른가요?,"[""웹스터 사전은 다른 사전과 어떻게 다른가요"", ""웹스터 사전은 다른 사전과 어떻게 다른가요?"", ""웹스터 사전는 다른 사전과 어떻게 다릅니까?"", ""웹스터 사전 은 다른 사전과 어떻게 다른가요?""]",4,48.8923,82.595,False
Q1858336_2,gpt4o_mini,Book,웹스터 사전은 다른 사전들과 어떻게 다릅니까?,"[""웹스터 사전은 다른 사전과 어떻게 다른가요"", ""웹스터 사전은 다른 사전과 어떻게 다른가요?"", ""웹스터 사전는 다른 사전과 어떻게 다릅니까?"", ""웹스터 사전 은 다른 사전과 어떻게 다른가요?""]",4,48.8923,61.5222,False
Q1860864_0,gpt4o,Book,현재 은본위를 사용하는 나라는 있나요?,"[""현재 은본위제을 사용하는 국가가 있나요?"", ""현재 은본위제 을 사용하는 국가가 있나요?""]",2,32.4668,35.1891,False
Q1860864_0,gpt4o_mini,Book,현재 은본위제를 사용하는 국가는 있습니까?,"[""현재 은본위제을 사용하는 국가가 있나요?"", ""현재 은본위제 을 사용하는 국가가 있나요?""]",2,30.2138,44.5399,False
Q1860864_1,gpt4o,Book,은본위제는 금본위제와 어떻게 다른가요?,"[""은본위제은 금본위제와 어떻게 다른가요?"", ""은본위제 은 금본위제와 어떻게 다른가요?""]",2,66.874,77.1812,False
Q1860864_1,gpt4o_mini,Book,은본위제는 금본위제와 어떻게 다른가요?,"[""은본위제은 금본위제와 어떻게 다른가요?"", ""은본위제 은 금본위제와 어떻게 다른가요?""]",2,66.874,77.1812,False
Q1860864_2,gpt4o,Book,은본위제가 역사적 경제에서 어떤 역할을 했는가?,"[""은본위제은 역사적 경제에서 어떤 역할을 했나요?"", ""은본위제 은 역사적 경제에서 어떤 역할을 했나요?""]",2,61.4788,65.5313,False
Q1860864_2,gpt4o_mini,Book,역사적 경제에서 은 본위제는 어떤 역할을 했습니까?,"[""은본위제은 역사적 경제에서 어떤 역할을 했나요?"", ""은본위제 은 역사적 경제에서 어떤 역할을 했나요?""]",2,32.1729,50.5081,False
Q187031_0,gpt4o,Person,신문 배달원이 갖춰야 할 중요한 기술은 무엇인가요?,"[""신문 배달원에게 어떤 기술이 중요한가요?"", ""신문 배달원에게 중요한 기술은 뭔가요?"", ""신문 배달원에게 중요한 능력은 무엇인가요?""]",3,27.7762,44.6112,False
Q187031_0,gpt4o_mini,Person,신문 배달원이 가지면 좋은 기술은 무엇인가요?,"[""신문 배달원에게 어떤 기술이 중요한가요?"", ""신문 배달원에게 중요한 기술은 뭔가요?"", ""신문 배달원에게 중요한 능력은 무엇인가요?""]",3,26.2691,40.2323,False
Q187031_1,gpt4o,Person,신문 배달원은 일반적으로 아침 몇 시에 배달을 시작하나요?,"[""신문 배달원은 보통 얼마나 이른 아침에 경로를 시작하나요?"", ""신문 배달원은 보통 아침 몇 시에 배달을 시작하나요?"", ""신문 배달원은 일반적으로 얼마나 이른 아침에 경로를 시작합니까?""]",3,74.7674,73.7103,False
Q187031_1,gpt4o_mini,Person,신문 배달원이 일반적으로 경로를 시작하는 시간은 아침 몇 시입니까?,"[""신문 배달원은 보통 얼마나 이른 아침에 경로를 시작하나요?"", ""신문 배달원은 보통 아침 몇 시에 배달을 시작하나요?"", ""신문 배달원은 일반적으로 얼마나 이른 아침에 경로를 시작합니까?""]",3,22.0896,34.5892,False
Q187031_2,gpt4o,Person,악천후 동안 신문 배달원이 직면할 수 있는 문제는 무엇일까요?,"[""악천후 상황에서 신문 배달원이 직면할 수 있는 도전은 무엇입니까?"", ""악천후 시 신문 배달원이 겪을 수 있는 어려움은 무엇인가요?"", ""악천후에 신문 배달원이 직면할 수 있는 문제는 무엇입니까?""]",3,66.0633,69.0728,False
Q187031_2,gpt4o_mini,Person,악천후 조건에서 신문 배달원이 직면할 수 있는 도전과제는 무엇인가요?,"[""악천후 상황에서 신문 배달원이 직면할 수 있는 도전은 무엇입니까?"", ""악천후 시 신문 배달원이 겪을 수 있는 어려움은 무엇인가요?"", ""악천후에 신문 배달원이 직면할 수 있는 문제는 무엇입니까?""]",3,55.5524,57.8911,False
Q188468_0,gpt4o,Person,고대 올림픽 경기의 우승자들은 어떻게 영예를 받았습니까?,"[""고대 올림픽 의 우승자들은 어떻게 영예를 안았나요?"", ""고대 올림픽의 우승자에게는 어떤 영예가 주어졌나요?""]",2,41.1134,60.1507,False
Q188468_0,gpt4o_mini,Person,고대 올림픽 게임의 승자들은 어떻게 기념되었습니까?,"[""고대 올림픽 의 우승자들은 어떻게 영예를 안았나요?"", ""고대 올림픽의 우승자에게는 어떤 영예가 주어졌나요?""]",2,31.2394,35.7821,False
Q188468_1,gpt4o,Person,고대 올림픽 경기는 언제 열렸습니까?,"[""고대 올림픽 은 언제 열렸나요?"", ""고대 올림픽은 언제 열렸나요?""]",2,38.6097,35.1512,False
Q188468_1,gpt4o_mini,Person,고대 올림픽 게임은 언제 열렸나요?,"[""고대 올림픽 은 언제 열렸나요?"", ""고대 올림픽은 언제 열렸나요?""]",2,45.1801,70.1476,False
Q188468_2,gpt4o,Person,고대 올림픽 경기에는 누가 참가할 수 있었나요?,"[""누가 고대 올림픽 에 참가할 수 있었나요?"", ""고대 올림픽에는 누가 참가할 수 있었나요?""]",2,59.4604,80.369,False
Q188468_2,gpt4o_mini,Person,고대 올림픽 경기에 참여할 수 있었던 사람은 누구였나요?,"[""누가 고대 올림픽 에 참가할 수 있었나요?"", ""고대 올림픽에는 누가 참가할 수 있었나요?""]",2,22.6792,33.6672,False
Q18846_0,gpt4o,Musical work,고대 음악에서 어떤 멜로디와 리듬이 일반적이었나요?,"[""서양의 고대 음악에서 어떤 종류의 멜로디와 리듬이 전형적이었나요?"", ""고대 음악에는 어떤 선율과 리듬이 전형적이었습니까?""]",2,48.8923,52.2269,False
Q18846_0,gpt4o_mini,Musical work,고대 음악에서 전형적인 멜로디와 리듬은 어떤 것이었나요?,"[""서양의 고대 음악에서 어떤 종류의 멜로디와 리듬이 전형적이었나요?"", ""고대 음악에는 어떤 선율과 리듬이 전형적이었습니까?""]",2,27.7762,41.2239,False
Q18846_1,gpt4o,Musical work,고대 음악에서 흔히 사용된 악기는 무엇이었나요?,"[""고대 음악에 사용된 일반적인 악기는 무엇이었습니까?""]",1,26.2691,38.9204,False
Q18846_1,gpt4o_mini,Musical work,고대 음악에서 사용된 몇 가지 일반적인 악기는 무엇이었나요?,"[""고대 음악에 사용된 일반적인 악기는 무엇이었습니까?""]",1,23.9803,56.2242,False
Q18846_2,gpt4o,Musical work,어떤 문화들이 고대 음악을 발전시켰나요?,"[""어떤 문화가 고대 음악을 발전시켰습니까?""]",1,38.6097,51.9806,False
Q18846_2,gpt4o_mini,Musical work,어떤 문화가 고대 음악을 발전시켰나요?,"[""어떤 문화가 고대 음악을 발전시켰습니까?""]",1,75.9836,75.7834,False
Q190125_0,gpt4o,Fictional entity,어떤 학생들이 덤블도어의 군대에 참여할 수 있었나요?,"[""어떤 학생들이 덤블도어의 군대에 입대할 수 있었습니까?"", ""덤블도어의 군대에 참가한 학생들은 누구인가요?"", ""어떤 학생들이 덤블도어의 군대에 합류할 수 있었나요?""]",3,59.4604,77.1921,False
Q190125_0,gpt4o_mini,Fictional entity,어떤 학생들이 덤블도어의 군대에 가입할 수 있었나요?,"[""어떤 학생들이 덤블도어의 군대에 입대할 수 있었습니까?"", ""덤블도어의 군대에 참가한 학생들은 누구인가요?"", ""어떤 학생들이 덤블도어의 군대에 합류할 수 있었나요?""]",3,59.4604,77.1921,False
Q190125_1,gpt4o,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,"[""덤블도어의 군대의 목적은 무엇이었습니까?"", ""덤블도어의 군대의 목적은 무엇이었나요?""]",2,100.0,100.0,True
Q190125_1,gpt4o_mini,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,"[""덤블도어의 군대의 목적은 무엇이었습니까?"", ""덤블도어의 군대의 목적은 무엇이었나요?""]",2,100.0,100.0,True
Q190125_2,gpt4o,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]",3,56.2341,83.6551,False
Q190125_2,gpt4o_mini,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]",3,56.2341,83.6551,False
Q19794729_0,gpt4o,TV series,"드라마 ""부모님 전상서""는 몇 시즌인가요?","[""TV 시리즈 부탁해요, 엄마 에는 몇 개의 시즌이 있나요?"", ""TV 시리즈 부탁해요, 엄마에는 몇 개의 시즌이 있나요?""]",2,14.9832,8.0698,False
Q19794729_0,gpt4o_mini,TV series,"TV 시리즈 ""내 엄마 이야기""는 몇 시즌이 있나요?","[""TV 시리즈 부탁해요, 엄마 에는 몇 개의 시즌이 있나요?"", ""TV 시리즈 부탁해요, 엄마에는 몇 개의 시즌이 있나요?""]",2,28.8675,36.3697,False
Q19794729_1,gpt4o,TV series,드라마 '엄마'는 언제 처음 방영되었나요?,"[""TV 시리즈 부탁해요, 엄마은 언제 처음 방영되었나요?""]",1,34.0612,43.2591,False
Q19794729_1,gpt4o_mini,TV series,"""내 엄마 이야기"" TV 시리즈는 언제 처음 방영되었나요?","[""TV 시리즈 부탁해요, 엄마은 언제 처음 방영되었나요?""]",1,31.5598,51.8522,False
Q19794729_2,gpt4o,TV series,드라마,"[""TV 시리즈 부탁해요, 엄마의 장르는 무엇인가요?""]",1,0.0,0.9158,False
Q19794729_2,gpt4o_mini,TV series,"""올 어바웃 마이 맘""의 장르는 무엇인가요?","[""TV 시리즈 부탁해요, 엄마의 장르는 무엇인가요?""]",1,29.0715,39.9618,False
Q19852_0,gpt4o,Fictional entity,J.R.R. 톨킨의 이야기에서 캐릭터들의 주요 목표는 하나의 반지를 파괴하는 것입니다.,"[""절대 반지에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""절대 반지 에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""J.R.R. 톨킨의 이야기에서 절대 반지에 관한 등장인물들의 주요 목적은 무엇인가요?""]",3,24.8084,40.1669,False
Q19852_0,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 이야기에서 등장인물들이 하나의 링에 대해 가지는 주요 목표는 무엇인가요?,"[""절대 반지에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""절대 반지 에 관한 J.R.R. 톨킨의 이야기에서 등장인물들의 주요 목적은 무엇인가요?"", ""J.R.R. 톨킨의 이야기에서 절대 반지에 관한 등장인물들의 주요 목적은 무엇인가요?""]",3,23.4624,59.4411,False
Q19852_1,gpt4o,Fictional entity,J.R.R. 톨킨의 이야기에서 반지의 제왕은 그 소유자에게 어떤 영향을 미칩니까?,"[""절대 반지는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지 는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지는 J.R.R. 톨킨의 이야기에서 그 소지자에게 어떤 영향을 미칩니까?""]",3,35.0844,69.7831,False
Q19852_1,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 이야기에서 원반지는 소유자에게 어떤 영향을 미칩니까?,"[""절대 반지는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지 는 J.R.R. 톨킨의 이야기에서 그 전달자에게 어떤 영향을 미칩니까?"", ""절대 반지는 J.R.R. 톨킨의 이야기에서 그 소지자에게 어떤 영향을 미칩니까?""]",3,33.6185,71.592,False
Q19852_2,gpt4o,Fictional entity,J.R.R. 톨킨의 전설에서 원 링의 원래 창조자는 누구인가요?,"[""J.R.R. 톨킨의 전설에 있는 절대 반지의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설에 있는 절대 반지 의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설관에 등장하는 절대 반지의 원작자는 누구입니까?""]",3,22.6792,43.3907,False
Q19852_2,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 신화 체계에서 원반지의 원래 창조자는 사우론입니다.,"[""J.R.R. 톨킨의 전설에 있는 절대 반지의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설에 있는 절대 반지 의 원래 제작자는 누구입니까?"", ""J.R.R. 톨킨의 전설관에 등장하는 절대 반지의 원작자는 누구입니까?""]",3,22.6792,34.5327,False
Q19854858_0,gpt4o,TV series,내 아름다운 신부 이야기는 어디에서 일어납니까?,"[""아름다운 나의 신부 이야기는 어디에서 일어나나요?""]",1,43.4721,57.6162,False
Q19854858_0,gpt4o_mini,TV series,"""내 아름다운 신부""의 이야기는 어디에서 발생하나요?","[""아름다운 나의 신부 이야기는 어디에서 일어나나요?""]",1,31.2394,42.5218,False
Q19854858_1,gpt4o,TV series,"한국 드라마 ""아름다운 나의 신부""는 언제 방영되었나요?","[""한국 TV 시리즈 아름다운 나의 신부는 언제 개봉되었나요?""]",1,19.149,40.7399,False
Q19854858_1,gpt4o_mini,TV series,한국 드라마 '내 아름다운 신부'는 언제 방영되었나요?,"[""한국 TV 시리즈 아름다운 나의 신부는 언제 개봉되었나요?""]",1,19.149,25.9366,False
Q19854858_2,gpt4o,TV series,"TV 시리즈 ""나의 아름다운 신부""의 줄거리는 무엇인가요?","[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]",1,32.1729,60.6004,False
Q19854858_2,gpt4o_mini,TV series,"TV 시리즈 ""내 아름다운 신부""의 줄거리는 무엇인가요?","[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]",1,32.1729,59.0499,False
Q19938912_0,gpt4o,Book,BnF는 책의 권위자들에서 무엇을 나타내나요?,"[""BnF는 책의 BnF 당국 에서 무엇을 의미하나요?"", ""책에 대한 BnF 당국에서 BnF는 무엇을 의미합니까?"", ""BnF는 책의 BnF 당국에서 무엇을 의미하나요?""]",3,31.611,34.4851,False
Q19938912_0,gpt4o_mini,Book,BnF는 도서에 대한 BnF 권한에서 무엇을 의미합니까?,"[""BnF는 책의 BnF 당국 에서 무엇을 의미하나요?"", ""책에 대한 BnF 당국에서 BnF는 무엇을 의미합니까?"", ""BnF는 책의 BnF 당국에서 무엇을 의미하나요?""]",3,32.1729,54.4127,False
Q19938912_1,gpt4o,Book,BnF 권위 파일에 포함된 도서 관련 엔티티 유형은 무엇입니까?,"[""책의 BnF 당국 에는 어떤 유형의 단체가 포함되어 있나요?"", ""책의 BnF 당국에는 어떤 유형의 단체가 포함되어 있나요?""]",2,14.114,9.35,False
Q19938912_1,gpt4o_mini,Book,책에 대한 BnF 권한에는 어떤 유형의 엔티티가 포함되어 있습니까?,"[""책의 BnF 당국 에는 어떤 유형의 단체가 포함되어 있나요?"", ""책의 BnF 당국에는 어떤 유형의 단체가 포함되어 있나요?""]",2,21.1053,38.7107,False
Q19938912_2,gpt4o,Book,BnF 권위와 관련된 국가 도서관은 어디인가요?,"[""어떤 국립 도서관이 책의 BnF 당국 과 관련이 있나요?"", ""도서에 대한 BnF 당국과 관련된 국립 도서관은 어디입니까?"", ""어떤 국립 도서관이 책의BnF 당국과 관련이 있나요?"", ""어떤 국립 도서관이 책의 BnF 당국과 관련이 있나요?""]",4,22.2363,26.8012,False
Q19938912_2,gpt4o_mini,Book,BnF와 관련된 국가 도서관은 무엇인가요?,"[""어떤 국립 도서관이 책의 BnF 당국 과 관련이 있나요?"", ""도서에 대한 BnF 당국과 관련된 국립 도서관은 어디입니까?"", ""어떤 국립 도서관이 책의BnF 당국과 관련이 있나요?"", ""어떤 국립 도서관이 책의 BnF 당국과 관련이 있나요?""]",4,20.2529,19.0103,False
Q201178_0,gpt4o,Artwork,북마케도니아의 현재 국장은 언제 채택되었습니까?,"[""현재의 북마케도니아의 국장은 언제 채택되었나요?"", ""현재의 북마케도니아의 국장 은 언제 채택되었나요?""]",2,38.6097,58.3604,False
Q201178_0,gpt4o_mini,Artwork,북마케도니아의 현재 문장(코트 오브 암스)은 언제 채택되었나요?,"[""현재의 북마케도니아의 국장은 언제 채택되었나요?"", ""현재의 북마케도니아의 국장 은 언제 채택되었나요?""]",2,26.2691,59.3339,False
Q201178_1,gpt4o,Artwork,북마케도니아의 국장에는 어떤 상징이 그려져 있습니까?,"[""북마케도니아의 국장에는 어떤 상징이 묘사되어 있나요?"", ""북마케도니아의 국장 에는 어떤 상징이 묘사되어 있나요?""]",2,61.4788,63.9422,False
