id,model_name,primary_entity_type,prediction,primary_reference_mention,reference_mentions,primary_mention_exact_match,any_reference_mention_exact_match,primary_mention_normalized_match,any_reference_mention_normalized_match,mention_substring_recall_proxy
Q16160512_2,gpt4o_mini,TV series,안심정은 처음으로 언제 방송되었나요?,비밀기방 앙심정,"[""비밀기방 앙심정""]",False,False,False,False,0.2857
Q161953_0,gpt4o,Artwork,역대기의 저자는 누구인가?,역대기,"[""역대기"", ""역대기""]",True,True,True,True,1.0
Q161953_0,gpt4o_mini,Artwork,역대기서의 저자는 누구인가요?,역대기,"[""역대기"", ""역대기""]",True,True,True,True,1.0
Q161953_1,gpt4o,Artwork,역대기의 책은 총 몇 권인가요?,역대기,"[""역대기"", ""역대기"", ""역대기""]",True,True,True,True,1.0
Q161953_1,gpt4o_mini,Artwork,역대기서는 총 두 권이 있습니다.,역대기,"[""역대기"", ""역대기"", ""역대기""]",True,True,True,True,1.0
Q161953_2,gpt4o,Artwork,역대기의 예술 작품에 흔히 나타나는 주제는 무엇인가요?,역대기,"[""역대기"", ""역대기"", ""역대기""]",True,True,True,True,1.0
Q161953_2,gpt4o_mini,Artwork,연대기서에 묘사된 작품에서 일반적으로 발견되는 주제는 무엇인가요?,역대기,"[""역대기"", ""역대기"", ""역대기""]",False,False,False,False,0.6667
Q162002_0,gpt4o,Musical work,첼로 협주곡 제1번에 주로 등장하는 악기는 무엇인가요?,첼로 협주곡 1번,"[""첼로 협주곡 1번"", ""첼로 협주곡 1번""]",False,False,False,False,0.7143
Q162002_0,gpt4o_mini,Musical work,첼로 협주곡 1번에서 주요 악기는 무엇인가요?,첼로 협주곡 1번,"[""첼로 협주곡 1번"", ""첼로 협주곡 1번""]",True,True,True,True,1.0
Q162002_1,gpt4o,Musical work,첼로 협주곡 1번의 작곡가는 누구입니까?,첼로 협주곡 1번,"[""첼로 협주곡 1번"", ""첼로 협주곡 1번""]",True,True,True,True,1.0
Q162002_1,gpt4o_mini,Musical work,첼로 협주곡 1번은 누가 작곡했나요?,첼로 협주곡 1번,"[""첼로 협주곡 1번"", ""첼로 협주곡 1번""]",True,True,True,True,1.0
Q162002_2,gpt4o,Musical work,요제프 하이든의 첼로 협주곡 1번에는 몇 개의 악장이 있나요?,첼로 협주곡 1번,"[""첼로 협주곡 1번"", ""첼로 협주곡 1번"", ""첼로 협주곡 1번""]",True,True,True,True,1.0
Q162002_2,gpt4o_mini,Musical work,Joseph Haydn의 첼로 협주곡 1번은 총 3악장으로 구성되어 있습니다.,첼로 협주곡 1번,"[""첼로 협주곡 1번"", ""첼로 협주곡 1번"", ""첼로 협주곡 1번""]",True,True,True,True,1.0
Q162331_0,gpt4o,Movie,"이 유명한 프랑스 감독의 데뷔 영화는 ""400번의 구타""이다?",400번의 구타,"[""400번의 구타"", ""400번의 구타"", ""400번의 구타""]",True,True,True,True,1.0
Q162331_0,gpt4o_mini,Movie,프랑스의 유명한 감독 중 누구의 데뷔 영화가 《아르바이트들》인가요?,400번의 구타,"[""400번의 구타"", ""400번의 구타"", ""400번의 구타""]",False,False,False,False,0.1429
Q162331_1,gpt4o,Movie,"1959년 영화 ""400번의 구타""는 누가 감독했나요?",400번의 구타,"[""400번의 구타"", ""400번의 구타"", ""400번의 구타""]",True,True,True,True,1.0
Q162331_1,gpt4o_mini,Movie,1959년 영화 '400번의 구타'의 감독은 누구인가요?,400번의 구타,"[""400번의 구타"", ""400번의 구타"", ""400번의 구타""]",True,True,True,True,1.0
Q162331_2,gpt4o,Movie,1959년 프랑수아 트뤼포 감독의 영화 <400번의 구타>의 주제는 무엇인가요?,400번의 구타,"[""400번의 구타"", ""400번의 구타"", ""400번의 구타""]",True,True,True,True,1.0
Q162331_2,gpt4o_mini,Movie,"프랑수아 트뤼포의 1959년 영화 ""네 멋대로 해라""의 주제는 무엇인가요?",400번의 구타,"[""400번의 구타"", ""400번의 구타"", ""400번의 구타""]",False,False,False,False,0.1429
Q16255596_0,gpt4o,Movie,"""열한번째 엄마""의 주연 배우는 누구인가요?",열한번째 엄마,"[""열한번째 엄마"", ""열한번째 엄마""]",True,True,True,True,1.0
Q16255596_0,gpt4o_mini,Movie,"""Eleventh Mom""의 주요 배우는 누구인가요?",열한번째 엄마,"[""열한번째 엄마"", ""열한번째 엄마""]",False,False,False,False,0.0
Q16255596_1,gpt4o,Movie,"2007년 영화 ""열한번째 엄마""의 감독은 누구인가요?",열한번째 엄마,"[""열한번째 엄마"", ""열한번째 엄마"", ""열한번째 엄마"", ""열한번째 엄마""]",True,True,True,True,1.0
Q16255596_1,gpt4o_mini,Movie,"2007년 영화 ""일레븐스 맘""을 누가 감독했나요?",열한번째 엄마,"[""열한번째 엄마"", ""열한번째 엄마"", ""열한번째 엄마"", ""열한번째 엄마""]",False,False,False,False,0.0
Q16255596_2,gpt4o,Movie,열한 번째 엄마는 어떤 장르인가요?,열한번째 엄마,"[""열한번째 엄마"", ""열한번째 엄마"", ""열한번째 엄마""]",False,False,True,True,1.0
Q16255596_2,gpt4o_mini,Movie,영화 '11번째 엄마'는 어떤 장르인가요?,열한번째 엄마,"[""열한번째 엄마"", ""열한번째 엄마"", ""열한번째 엄마""]",False,False,False,False,0.6667
Q162935_0,gpt4o,Musical work,피아노 협주곡 1번은 처음 언제 연주되었나요?,피아노 협주곡 1번,"[""피아노 협주곡 1번"", ""피아노 협주곡 1번"", ""피아노 협주곡 1번""]",True,True,True,True,1.0
Q162935_0,gpt4o_mini,Musical work,피아노 협주곡 1번은 처음 언제 공연되었나요?,피아노 협주곡 1번,"[""피아노 협주곡 1번"", ""피아노 협주곡 1번"", ""피아노 협주곡 1번""]",True,True,True,True,1.0
Q162935_1,gpt4o,Musical work,피아노 협주곡 1번의 장르는 무엇인가요?,피아노 협주곡 1번,"[""피아노 협주곡 1번"", ""피아노 협주곡 1번"", ""피아노 협주곡 1번""]",True,True,True,True,1.0
Q162935_1,gpt4o_mini,Musical work,피아노 협주곡 1번의 장르는 무엇인가요?,피아노 협주곡 1번,"[""피아노 협주곡 1번"", ""피아노 협주곡 1번"", ""피아노 협주곡 1번""]",True,True,True,True,1.0
Q162935_2,gpt4o,Musical work,피아노 협주곡 제1번은 몇 악장으로 구성되어 있습니까?,피아노 협주곡 1번,"[""피아노 협주곡 1번"", ""피아노 협주곡 1번"", ""피아노 협주곡 1번""]",False,False,False,False,0.75
Q162935_2,gpt4o_mini,Musical work,피아노 협주곡 1번은 몇 개의 악장으로 구성되어 있나요?,피아노 협주곡 1번,"[""피아노 협주곡 1번"", ""피아노 협주곡 1번"", ""피아노 협주곡 1번""]",True,True,True,True,1.0
Q16305809_0,gpt4o,Food,새우깡에 실제 새우가 들어 있나요?,새우 칩,"[""새우 칩"", ""새우 칩""]",False,False,False,False,0.6667
Q16305809_0,gpt4o_mini,Food,새우 칩에는 실제 새우가 들어 있나요?,새우 칩,"[""새우 칩"", ""새우 칩""]",True,True,True,True,1.0
Q16305809_1,gpt4o,Food,새우 크래커는 어떻게 만들어지나요?,새우 칩,"[""새우 칩"", ""새우 칩"", ""새우 칩"", ""새우 칩""]",False,False,False,False,0.6667
Q16305809_1,gpt4o_mini,Food,새우 과자는 어떻게 만들어지나요?,새우 칩,"[""새우 칩"", ""새우 칩"", ""새우 칩"", ""새우 칩""]",False,False,False,False,0.6667
Q16305809_2,gpt4o,Food,새우 칩은 어디에서 인기가 있나요?,새우 칩,"[""새우 칩"", ""새우 칩"", ""새우 칩""]",True,True,True,True,1.0
Q16305809_2,gpt4o_mini,Food,새우 칩은 어디에서 인기 있나요?,새우 칩,"[""새우 칩"", ""새우 칩"", ""새우 칩""]",True,True,True,True,1.0
Q163775_0,gpt4o,Musical work,중세 음악의 주요 작곡가는 누구였나요?,중세 음악,"[""중세 음악""]",True,True,True,True,1.0
Q163775_0,gpt4o_mini,Musical work,중세 음악의 주요 작곡가는 누구였나요?,중세 음악,"[""중세 음악""]",True,True,True,True,1.0
Q163775_1,gpt4o,Musical work,중세 음악의 지리적 기원은 어디인가요?,중세의 서양 고전 음악,"[""중세의 서양 고전 음악""]",False,False,False,False,0.2222
Q163775_1,gpt4o_mini,Musical work,중세 음악의 지리적 기원은 어디인가요?,중세의 서양 고전 음악,"[""중세의 서양 고전 음악""]",False,False,False,False,0.2222
Q163775_2,gpt4o,Musical work,중세 음악을 다른 음악 스타일과 구분 짓는 것은 무엇인가요?,중세의 서양 고전 음악,"[""중세의 서양 고전 음악""]",False,False,False,False,0.2222
Q163775_2,gpt4o_mini,Musical work,중세 음악을 다른 음악 스타일과 구별짓는 것은 무엇인가요?,중세의 서양 고전 음악,"[""중세의 서양 고전 음악""]",False,False,False,False,0.2222
Q16385657_0,gpt4o,Artwork,《마인드 게임》의 주요 주제는 무엇인가요?,마음의 눈,"[""마음의 눈"", ""마음의 눈"", ""마음의 눈"", ""마음의 눈""]",False,False,False,False,0.25
Q16385657_0,gpt4o_mini,Artwork,"""The Eye of Minds""에서 탐구되는 주요 테마는 무엇인가요?",마음의 눈,"[""마음의 눈"", ""마음의 눈"", ""마음의 눈"", ""마음의 눈""]",False,False,False,False,0.25
Q16385657_1,gpt4o,Artwork,마인드의 눈에 영감을 받은 미술 작품 유형은 무엇입니까?,마음의 눈,"[""마음의 눈"", ""마음의 눈"", ""마음의 눈""]",False,False,False,False,0.5
Q16385657_1,gpt4o_mini,Artwork,"""마인드의 눈""에서 영감을 받은 예술 작품은 어떤 종류인가요?",마음의 눈,"[""마음의 눈"", ""마음의 눈"", ""마음의 눈""]",False,False,False,False,0.5
Q16385657_2,gpt4o,Artwork,"소설 ""마음의 눈""의 장르는 어떻게 설명하시겠습니까?",마음의 눈,"[""마음의 눈"", ""마음의 눈"", ""마음의 눈""]",True,True,True,True,1.0
Q16385657_2,gpt4o_mini,Artwork,소설 '마음의 눈'의 장르는 어떻게 설명할 수 있습니까?,마음의 눈,"[""마음의 눈"", ""마음의 눈"", ""마음의 눈""]",True,True,True,True,1.0
Q16386726_0,gpt4o,Artwork,라이브 바이 나이트에 대한 간략한 설명을 제공해 주시겠습니까?,밤에 살다,"[""밤에 살다""]",False,False,False,False,0.25
Q16386726_0,gpt4o_mini,Artwork,"""Live by Night""는 벤 애플릭이 감독하고 주연한 범죄 드라마 영화로, 1920년대 금주 시대의 미국을 배경으로 한 이야기입니다. 주인공 조이 핸리(벤 애플릭)는 범죄 세계에 발을 들여 놓으며 권력과 부를 추구하지만, 그 과정에서 가족과 사랑, 배신의 복잡한 관계에 휘말리게 됩니다. 영화는 부패, 갈등, 그리고 인간성의 어두운 면을 탐구합니다.",밤에 살다,"[""밤에 살다""]",False,False,False,False,0.25
Q16386726_1,gpt4o,Artwork,"""밤에 살다""의 저자는 누구입니까?",밤에 살다,"[""밤에 살다""]",True,True,True,True,1.0
Q16386726_1,gpt4o_mini,Artwork,"""라이브 바이 나이트""의 저자는 누구인가요?",밤에 살다,"[""밤에 살다""]",False,False,False,False,0.0
Q16386726_2,gpt4o,Artwork,"""밤에 살다""는 소설인가요?",라이브 바이 나이트,"[""라이브 바이 나이트""]",False,False,False,False,0.0
Q16386726_2,gpt4o_mini,Artwork,"""라이브 바이 나이트""는 소설인가요?",라이브 바이 나이트,"[""라이브 바이 나이트""]",True,True,True,True,1.0
Q164652_0,gpt4o,Musical work,교향곡 10번의 장르는 무엇인가요?,교향곡 10번,"[""교향곡 10번"", ""교향곡 10번"", ""교향곡 10번""]",True,True,True,True,1.0
Q164652_0,gpt4o_mini,Musical work,교향곡 제10번의 장르는 무엇인가요?,교향곡 10번,"[""교향곡 10번"", ""교향곡 10번"", ""교향곡 10번""]",False,False,False,False,0.5
Q164652_1,gpt4o,Musical work,교향곡 제10번은 유명한 음악 작품인가요?,교향곡 10번,"[""교향곡 10번"", ""교향곡 10번"", ""교향곡 10번""]",False,False,False,False,0.5
Q164652_1,gpt4o_mini,Musical work,교향곡 제10번은 유명한 음악 작품인가요?,교향곡 10번,"[""교향곡 10번"", ""교향곡 10번"", ""교향곡 10번""]",False,False,False,False,0.5
Q164652_2,gpt4o,Musical work,드미트리 쇼스타코비치의 교향곡 10번에 대한 간단한 설명을 제공할 수 있습니다.,교향곡 10번,"[""교향곡 10번"", ""교향곡 10번"", ""교향곡 10번""]",True,True,True,True,1.0
Q164652_2,gpt4o_mini,Musical work,"드미트리 쇼스타코비치의 교향곡 제10번은 1953년에 작곡된 작품으로, 그의 가장 중요한 교향곡 중 하나로 여겨집니다. 이 교향곡은 쇼스타코비치가 스탈린의 통치 아래에서 겪었던 고뇌와 고통을 반영하며, 정치적 억압에 대한 비판적인 시각을 담고 있습니다. 4악장으로 구성되어 있으며, 특히 첫 번째 악장은 강렬한 감정을 표현하고, 마지막 악장은 희망과 해방의 어조를 가지고 있습니다. 이 작품은 객관성과 주관성이 맞물려 있는 복잡한 감정적 여정을 전달합니다.",교향곡 10번,"[""교향곡 10번"", ""교향곡 10번"", ""교향곡 10번""]",False,False,False,False,0.5
Q171384_0,gpt4o,Artwork,아르메니아의 문장에 있는 독수리와 사자는 고대 상징입니까?,아르메니아의 국장,"[""아르메니아의 국장"", ""아르메니아의 국장""]",False,False,False,False,0.75
Q171384_0,gpt4o_mini,Artwork,아르메니아 국장에 있는 독수리와 사자는 고대 상징인가요?,아르메니아의 국장,"[""아르메니아의 국장"", ""아르메니아의 국장""]",False,False,False,False,0.625
Q171384_1,gpt4o,Artwork,아르메니아의 국장에 있는 독수리와 사자는 무엇을 상징합니까?,아르메니아의 국장,"[""아르메니아의 국장"", ""아르메니아의 국장""]",True,True,True,True,1.0
Q171384_1,gpt4o_mini,Artwork,아르메니아 문장의 독수리와 사자는 무엇을 상징하나요?,아르메니아의 국장,"[""아르메니아의 국장"", ""아르메니아의 국장""]",False,False,False,False,0.625
Q171384_2,gpt4o,Artwork,아르메니아의 국장은 새로운 상징과 오래된 상징을 결합하고 있습니까?,아르메니아의 국장,"[""아르메니아의 국장"", ""아르메니아의 국장""]",True,True,True,True,1.0
Q171384_2,gpt4o_mini,Artwork,아르메니아의 문장은 새로운 기호와 오래된 기호를 결합하고 있습니까?,아르메니아의 국장,"[""아르메니아의 국장"", ""아르메니아의 국장""]",False,False,False,False,0.75
Q1764229_0,gpt4o,Fictional entity,호른부르크 전투는 그 배경이 되는 가상의 세계에 어떤 영향을 미칩니까?,나팔산성 전투,"[""나팔산성 전투"", ""나팔산성 전투""]",False,False,False,False,0.3333
Q1764229_0,gpt4o_mini,Fictional entity,혼부르크 전투는 그 설정된 허구의 세계에 어떤 영향을 미칩니까?,나팔산성 전투,"[""나팔산성 전투"", ""나팔산성 전투""]",False,False,False,False,0.3333
Q1764229_1,gpt4o,Fictional entity,호른부르크 전투에 관여한 주요 인물들은 누구였나요?,나팔산성 전투,"[""나팔산성 전투"", ""나팔산성 전투""]",False,False,False,False,0.3333
Q1764229_1,gpt4o_mini,Fictional entity,호른버그 전투에 관련된 주요 인물들은 누구인가요?,나팔산성 전투,"[""나팔산성 전투"", ""나팔산성 전투""]",False,False,False,False,0.3333
Q1764229_2,gpt4o,Fictional entity,혼버그 전투는 어디에서 일어납니까?,나팔산성 전투,"[""나팔산성 전투"", ""나팔산성 전투""]",False,False,False,False,0.3333
Q1764229_2,gpt4o_mini,Fictional entity,혼부르크 전투는 어디에서 일어납니까?,나팔산성 전투,"[""나팔산성 전투"", ""나팔산성 전투""]",False,False,False,False,0.3333
Q1769466_0,gpt4o,Artwork,"책 ""중력의 사명""은 언제 출판되었나요?",중력의 임무,"[""중력의 임무"", ""중력의 임무""]",False,False,False,False,0.6
Q1769466_0,gpt4o_mini,Artwork,"""Mission of Gravity"" 책은 언제 출판되었나요?",중력의 임무,"[""중력의 임무"", ""중력의 임무""]",False,False,False,False,0.0
Q1769466_1,gpt4o,Artwork,"""중력 임무""의 주제는 무엇인가요?",중력의 임무,"[""중력의 임무"", ""중력의 임무"", ""중력의 임무""]",False,False,False,False,0.4
Q1769466_1,gpt4o_mini,Artwork,'중력의 사명'이라는 책의 주제는 무엇인가요?,중력의 임무,"[""중력의 임무"", ""중력의 임무"", ""중력의 임무""]",False,False,False,False,0.6
Q1769466_2,gpt4o,Artwork,스릴링한,중력의 임무,"[""중력의 임무"", ""중력의 임무"", ""중력의 임무""]",False,False,False,False,0.0
Q1769466_2,gpt4o_mini,Artwork,중력의 임무,중력의 임무,"[""중력의 임무"", ""중력의 임무"", ""중력의 임무""]",True,True,True,True,1.0
Q179492_0,gpt4o,Artwork,보이니치 필사본은 누가 썼나요?,보이니치 필사본,"[""보이니치 필사본"", ""보이니치 필사본""]",True,True,True,True,1.0
Q179492_0,gpt4o_mini,Artwork,보이니치 원고는 누가 썼습니까?,보이니치 필사본,"[""보이니치 필사본"", ""보이니치 필사본""]",False,False,False,False,0.5714
Q179492_1,gpt4o,Artwork,보이니치 원고는 어떻게 만들어졌나요?,보이니치 필사본,"[""보이니치 필사본"", ""보이니치 필사본""]",False,False,False,False,0.5714
Q179492_1,gpt4o_mini,Artwork,보이니치 원고는 어떻게 만들어졌나요?,보이니치 필사본,"[""보이니치 필사본"", ""보이니치 필사본""]",False,False,False,False,0.5714
Q179492_2,gpt4o,Artwork,보이니치 원고가 독특한 이유는 무엇인가요?,보이니치 필사본,"[""보이니치 필사본"", ""보이니치 필사본""]",False,False,False,False,0.5714
Q179492_2,gpt4o_mini,Artwork,보이니치 원고를 독특하게 만드는 요소는 무엇인가요?,보이니치 필사본,"[""보이니치 필사본"", ""보이니치 필사본""]",False,False,False,False,0.5714
Q18003141_0,gpt4o,Artwork,"""앵실러리 머시""의 예술 작품을 어떻게 설명하시겠습니까?",보조 자비,"[""보조 자비""]",False,False,False,False,0.0
Q18003141_0,gpt4o_mini,Artwork,"""Ancillary Mercy""의 예술 작품을 어떻게 설명하시겠습니까?",보조 자비,"[""보조 자비""]",False,False,False,False,0.0
Q18003141_1,gpt4o,Artwork,앙캐릴리 머시의 저자는 누구인가요?,보조 자비,"[""보조 자비""]",False,False,False,False,0.25
Q18003141_1,gpt4o_mini,Artwork,"""Ancillary Mercy""의 저자는 누구인가요?",보조 자비,"[""보조 자비""]",False,False,False,False,0.25
Q18003141_2,gpt4o,Artwork,앤실러리 머시는 공상 과학 소설인가요?,보조 자비,"[""보조 자비""]",False,False,False,False,0.0
Q18003141_2,gpt4o_mini,Artwork,앤시러리 머시는 과학 소설 소설인가요?,보조 자비,"[""보조 자비""]",False,False,False,False,0.0
Q183562_0,gpt4o,Place of worship,우마이야드 모스크는 어떤 건축 양식으로 알려져 있나요?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_0,gpt4o_mini,Place of worship,우마이야드 모스크는 어떤 건축 양식으로 유명한가요?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_1,gpt4o,Place of worship,우마이야드 모스크는 몇 살입니까?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_1,gpt4o_mini,Place of worship,우마이야드 모스크는 몇 살인가요?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_2,gpt4o,Place of worship,우마이야드 모스크는 어디에 위치해 있나요?,우마이야 모스크,"[""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_2,gpt4o_mini,Place of worship,우마이야드 모스크는 어디에 위치해 있습니까?,우마이야 모스크,"[""우마이야 모스크""]",False,False,False,False,0.5714
Q1858336_0,gpt4o,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_0,gpt4o_mini,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있습니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_1,gpt4o,Book,누가 웹스터 사전을 개발했나요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_1,gpt4o_mini,Book,웹스터 사전을 누가 개발했나요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_2,gpt4o,Book,웹스터 사전은 다른 사전들과 어떻게 다른가요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_2,gpt4o_mini,Book,웹스터 사전은 다른 사전들과 어떻게 다릅니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1860864_0,gpt4o,Book,현재 은본위를 사용하는 나라는 있나요?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.75
Q1860864_0,gpt4o_mini,Book,현재 은본위제를 사용하는 국가는 있습니까?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_1,gpt4o,Book,은본위제는 금본위제와 어떻게 다른가요?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_1,gpt4o_mini,Book,은본위제는 금본위제와 어떻게 다른가요?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_2,gpt4o,Book,은본위제가 역사적 경제에서 어떤 역할을 했는가?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_2,gpt4o_mini,Book,역사적 경제에서 은 본위제는 어떤 역할을 했습니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,True,True,1.0
Q187031_0,gpt4o,Person,신문 배달원이 갖춰야 할 중요한 기술은 무엇인가요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_0,gpt4o_mini,Person,신문 배달원이 가지면 좋은 기술은 무엇인가요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_1,gpt4o,Person,신문 배달원은 일반적으로 아침 몇 시에 배달을 시작하나요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_1,gpt4o_mini,Person,신문 배달원이 일반적으로 경로를 시작하는 시간은 아침 몇 시입니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_2,gpt4o,Person,악천후 동안 신문 배달원이 직면할 수 있는 문제는 무엇일까요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_2,gpt4o_mini,Person,악천후 조건에서 신문 배달원이 직면할 수 있는 도전과제는 무엇인가요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q188468_0,gpt4o,Person,고대 올림픽 경기의 우승자들은 어떻게 영예를 받았습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_0,gpt4o_mini,Person,고대 올림픽 게임의 승자들은 어떻게 기념되었습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_1,gpt4o,Person,고대 올림픽 경기는 언제 열렸습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_1,gpt4o_mini,Person,고대 올림픽 게임은 언제 열렸나요?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_2,gpt4o,Person,고대 올림픽 경기에는 누가 참가할 수 있었나요?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_2,gpt4o_mini,Person,고대 올림픽 경기에 참여할 수 있었던 사람은 누구였나요?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q18846_0,gpt4o,Musical work,고대 음악에서 어떤 멜로디와 리듬이 일반적이었나요?,서양의 고대 음악,"[""서양의 고대 음악"", ""고대 음악""]",False,True,False,True,1.0
Q18846_0,gpt4o_mini,Musical work,고대 음악에서 전형적인 멜로디와 리듬은 어떤 것이었나요?,서양의 고대 음악,"[""서양의 고대 음악"", ""고대 음악""]",False,True,False,True,1.0
Q18846_1,gpt4o,Musical work,고대 음악에서 흔히 사용된 악기는 무엇이었나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_1,gpt4o_mini,Musical work,고대 음악에서 사용된 몇 가지 일반적인 악기는 무엇이었나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_2,gpt4o,Musical work,어떤 문화들이 고대 음악을 발전시켰나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_2,gpt4o_mini,Musical work,어떤 문화가 고대 음악을 발전시켰나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q190125_0,gpt4o,Fictional entity,어떤 학생들이 덤블도어의 군대에 참여할 수 있었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_0,gpt4o_mini,Fictional entity,어떤 학생들이 덤블도어의 군대에 가입할 수 있었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_1,gpt4o,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_1,gpt4o_mini,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_2,gpt4o,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_2,gpt4o_mini,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q19794729_0,gpt4o,TV series,"드라마 ""부모님 전상서""는 몇 시즌인가요?","부탁해요, 엄마","[""부탁해요, 엄마"", ""부탁해요, 엄마""]",False,False,False,False,0.1667
Q19794729_0,gpt4o_mini,TV series,"TV 시리즈 ""내 엄마 이야기""는 몇 시즌이 있나요?","부탁해요, 엄마","[""부탁해요, 엄마"", ""부탁해요, 엄마""]",False,False,False,False,0.3333
Q19794729_1,gpt4o,TV series,드라마 '엄마'는 언제 처음 방영되었나요?,"부탁해요, 엄마","[""부탁해요, 엄마""]",False,False,False,False,0.3333
Q19794729_1,gpt4o_mini,TV series,"""내 엄마 이야기"" TV 시리즈는 언제 처음 방영되었나요?","부탁해요, 엄마","[""부탁해요, 엄마""]",False,False,False,False,0.3333
Q19794729_2,gpt4o,TV series,드라마,"부탁해요, 엄마","[""부탁해요, 엄마""]",False,False,False,False,0.1667
Q19794729_2,gpt4o_mini,TV series,"""올 어바웃 마이 맘""의 장르는 무엇인가요?","부탁해요, 엄마","[""부탁해요, 엄마""]",False,False,False,False,0.1667
Q19852_0,gpt4o,Fictional entity,J.R.R. 톨킨의 이야기에서 캐릭터들의 주요 목표는 하나의 반지를 파괴하는 것입니다.,절대 반지,"[""절대 반지"", ""절대 반지"", ""절대 반지""]",False,False,False,False,0.5
